Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2889,2889,2022,1
Indian Institute of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1946,2106,2022,1
Indian Institute of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2773,2773,2022,1
Indian Institute of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,231,449,2022,1
Indian Institute of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1273,1363,2022,1
Indian Institute of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1134,1433,2022,1
Indian Institute of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2147,2245,2022,1
Indian Institute of Technology Ropar,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2314,2360,2022,1
Indian Institute of Technology Ropar,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3246,3246,2022,1
Indian Institute of Technology Ropar,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,653,738,2022,1
Indian Institute of Technology Ropar,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1439,1439,2022,1
Indian Institute of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1593,1803,2022,1
Indian Institute of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2964,3181,2022,1
Indian Institute of Technology Ropar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2341,2440,2022,1
Indian Institute of Technology Ropar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3344,3344,2022,1
Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",SC,Gender-Neutral,3250,3316,2022,1
Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",SC,Female-only (including Supernumerary),4348,4348,2022,1
Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2065,2368,2022,1
Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3708,3708,2022,1
Indian Institute of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2386,2656,2022,1
Indian Institute of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3779,3779,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2598,2707,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3622,3795,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2405,2609,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3968,3968,2022,1
Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1430,1900,2022,1
Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2195,2731,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1346,1733,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2528,2765,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1648,1948,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3159,3159,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,128,215,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),476,568,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,242,279,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),928,928,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,651,893,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1434,1795,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,993,1094,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),2027,2027,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,372,784,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1377,1542,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1878,1915,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3320,3320,2022,1
Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2117,2681,2022,1
Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3579,3579,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2472,2601,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3792,3847,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,385,759,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),1212,1212,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1035,1555,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2553,2768,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1561,1673,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1962,2219,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3026,3334,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2363,2450,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3616,3616,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2143,2620,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3407,3608,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2636,2653,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3867,3867,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2452,2715,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3452,3706,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2747,2759,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3885,3885,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1922,2265,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3168,3249,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1121,1468,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2135,2442,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1459,1884,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2732,3030,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1379,1528,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2474,2674,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,113,167,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),365,599,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Gender-Neutral,237,315,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),944,944,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,351,462,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),952,1028,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,501,592,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1128,1150,2022,1
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1450,1518,2022,1
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3088,3088,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1640,1821,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2367,3021,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,207,425,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),776,899,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,900,1097,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2310,2431,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,901,1182,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1618,1658,2022,1
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1187,1192,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1609,1970,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2329,2509,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1997,2259,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3443,3443,2022,1
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2082,2111,2022,1
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3490,3490,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,355,683,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1291,1291,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1663,1738,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2639,2639,2022,1
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1269,1445,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1952,2108,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3161,3394,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1763,2345,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2886,2886,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,777,868,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1462,1509,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1173,1408,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1776,1776,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1470,1843,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2323,2323,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2035,2092,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3191,3191,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2324,2529,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2960,2960,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2051,2321,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2744,2744,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,635,773,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1105,1207,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1222,1629,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1824,2297,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1632,2041,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2850,2875,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1954,2516,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3449,3449,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2338,2398,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3465,3465,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,785,1031,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1447,1447,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1259,1927,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2703,2703,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2621,2685,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3929,3929,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1626,2237,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3425,3425,2022,1
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2390,2558,2022,1
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3195,3195,2022,1
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2396,2455,2022,1
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3070,3070,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,690,1100,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1311,1538,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1249,1972,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1592,1905,2022,1
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2337,2494,2022,1
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3556,3556,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Gender-Neutral,2618,2894,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",SC,Female-only (including Supernumerary),3954,4016,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1329,1558,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2185,2185,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1709,2213,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3122,3122,2022,1
