Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),2487,2487,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,106,125,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),278,300,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,165,166,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),544,544,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,443,515,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1067,1185,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,653,664,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1663,1663,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,339,435,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),896,948,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1424,1491,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3024,3024,2022,1
Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1893,1899,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1737,1800,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3739,3739,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,302,349,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),660,660,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,939,1085,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2322,2482,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1129,1215,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),2623,2623,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1350,1434,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2971,3306,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1620,1786,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3511,3511,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1513,1696,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3335,3449,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1920,1943,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1772,1922,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3551,3606,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1973,2059,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1299,1418,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2781,3011,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,863,978,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1795,2189,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,997,1141,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2278,2278,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1128,1234,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2134,2224,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,75,100,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),192,205,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,116,123,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),362,362,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,221,245,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),611,670,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,267,378,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),679,679,2022,1
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1045,1077,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1032,1131,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2550,2550,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,111,180,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),451,479,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,726,845,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1855,1912,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,711,749,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1112,1112,2022,1
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,815,839,2022,1
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1632,1632,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1267,1340,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2305,2305,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1736,1837,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3591,3591,2022,1
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1478,1478,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,434,454,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1154,1154,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1176,1264,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2197,2197,2022,1
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,781,899,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1536,1630,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3357,3357,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1851,1996,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3390,3390,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,531,587,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1101,1101,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,802,936,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1259,1259,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1188,1352,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2205,2205,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1645,1751,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3194,3194,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1693,1913,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3334,3334,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1907,1931,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3327,3327,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,436,519,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),717,717,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1023,1206,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1942,1942,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1406,1603,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2682,2682,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1891,1982,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3818,3818,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1898,2017,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3756,3756,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,692,763,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1123,1123,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1356,1498,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2607,2607,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,2044,2060,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3922,3922,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1683,1872,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3402,3402,2022,1
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1955,1955,2022,1
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1903,1903,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,562,658,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1157,1157,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1273,1329,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2284,2284,2022,1
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1865,1865,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Gender-Neutral,2082,2160,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",EWS,Female-only (including Supernumerary),3890,3890,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,791,917,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1892,1892,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1657,1897,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3272,3272,2022,1
