Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10752,19640,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1389,2814,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3202,5153,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5463,6815,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9748,11437,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3603,5111,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7425,9719,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6915,10038,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17540,19149,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10850,13397,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Environmental Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),20258,20893,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",OPEN,Gender-Neutral,3008,4472,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mathematics and Computing (5 Years, Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),6638,8985,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6676,8680,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12471,16310,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9547,12075,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18551,20323,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11642,12824,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17728,21836,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11691,13224,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),21867,22124,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9296,11626,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Petroleum Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19547,21690,2022,1
Indian Institute of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8883,9385,2022,1
Indian Institute of Technology Ropar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),14997,17320,2022,1
Indian Institute of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9356,10727,2022,1
Indian Institute of Technology Ropar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16987,19076,2022,1
Indian Institute of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,945,1803,2022,1
Indian Institute of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3425,4893,2022,1
Indian Institute of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3919,5255,2022,1
Indian Institute of Technology Ropar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6759,10077,2022,1
Indian Institute of Technology Ropar,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6425,9550,2022,1
Indian Institute of Technology Ropar,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16871,19183,2022,1
Indian Institute of Technology Ropar,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1815,2843,2022,1
Indian Institute of Technology Ropar,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5530,5982,2022,1
Indian Institute of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4529,7839,2022,1
Indian Institute of Technology Ropar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13304,16018,2022,1
Indian Institute of Technology Ropar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10558,11613,2022,1
Indian Institute of Technology Ropar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17005,20128,2022,1
Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Gender-Neutral,17416,18173,2022,1
Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Female-only (including Supernumerary),23933,24641,2022,1
Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,10580,11929,2022,1
Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),14401,15908,2022,1
Indian Institute of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,10842,11555,2022,1
Indian Institute of Technology (BHU) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),14846,16619,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9995,11644,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18033,20291,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,11731,12245,2022,1
Indian Institute of Technology (BHU) Varanasi,"Ceramic Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),21432,21556,2022,1
Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6345,7793,2022,1
Indian Institute of Technology (BHU) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10421,13767,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6447,8362,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13274,15588,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,8687,9794,2022,1
Indian Institute of Technology (BHU) Varanasi,"Civil Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),16354,17458,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,426,858,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1741,2187,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,897,1277,2022,1
Indian Institute of Technology (BHU) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),2829,2983,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2651,3442,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6440,7103,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,3439,4882,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electrical Engineering with M.Tech. in Power Electronics (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),7523,7867,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1918,2924,2022,1
Indian Institute of Technology (BHU) Varanasi,"Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5059,6189,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,5760,7540,2022,1
Indian Institute of Technology (BHU) Varanasi,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),12085,15820,2022,1
Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,10471,11747,2022,1
Indian Institute of Technology (BHU) Varanasi,"Industrial Chemistry (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),20756,21161,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,9508,11582,2022,1
Indian Institute of Technology (BHU) Varanasi,"Materials Science and Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),19518,19606,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,1304,2121,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),3132,4314,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4375,6504,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11430,13383,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,6734,7329,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),13852,14324,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7350,9289,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13719,17448,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,9302,10695,2022,1
Indian Institute of Technology (BHU) Varanasi,"Metallurgical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),18095,19197,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9567,11307,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19411,21147,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,11769,12360,2022,1
Indian Institute of Technology (BHU) Varanasi,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),21543,21756,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10581,12225,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15156,20751,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,12398,12847,2022,1
Indian Institute of Technology (BHU) Varanasi,"Pharmaceutical Engineering & Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),21119,21265,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7309,8578,2022,1
Indian Institute of Technology Guwahati,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13534,15361,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4812,5611,2022,1
Indian Institute of Technology Guwahati,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10072,11745,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5987,7477,2022,1
Indian Institute of Technology Guwahati,"Chemical Science and Technology (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12386,14005,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4944,7300,2022,1
Indian Institute of Technology Guwahati,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13280,15079,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,415,589,2022,1
Indian Institute of Technology Guwahati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1463,1750,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,596,924,2022,1
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2168,2168,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1423,1690,2022,1
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2906,3906,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1695,2196,2022,1
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4257,5160,2022,1
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4795,5836,2022,1
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11444,11990,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3402,5483,2022,1
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11938,13580,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,435,1041,2022,1
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2259,2617,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3293,4692,2022,1
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9612,11336,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3952,4928,2022,1
Indian Institute of Technology Bhilai,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6750,8462,2022,1
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3989,5535,2022,1
Indian Institute of Technology Bhilai,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8990,8990,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8053,9616,2022,1
Indian Institute of Technology Bhilai,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13758,14530,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10273,11885,2022,1
Indian Institute of Technology Bhilai,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19678,19979,2022,1
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6874,9835,2022,1
Indian Institute of Technology Bhilai,"Mechatronics Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16411,19165,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2538,3729,2022,1
Indian Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5398,5868,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3269,7815,2022,1
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11070,11994,2022,1
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2964,5214,2022,1
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6081,9985,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9768,11209,2022,1
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15202,17615,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,12762,13417,2022,1
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19521,20686,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3301,4450,2022,1
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5726,7063,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5056,5744,2022,1
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7858,8667,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6882,8729,2022,1
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9888,12295,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9591,11542,2022,1
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16255,17888,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11284,12416,2022,1
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17981,18613,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11956,13138,2022,1
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13887,19497,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1133,3746,2022,1
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4929,5501,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4597,7790,2022,1
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8232,11393,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5253,10368,2022,1
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),14857,17625,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10507,13116,2022,1
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19537,20606,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11997,13515,2022,1
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),21250,21646,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3062,4568,2022,1
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6380,8009,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6748,8676,2022,1
Indian Institute of Technology Jammu,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12680,15233,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,13437,13945,2022,1
Indian Institute of Technology Jammu,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),22202,22479,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9149,11876,2022,1
Indian Institute of Technology Jammu,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17987,18318,2022,1
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9083,13491,2022,1
Indian Institute of Technology Dharwad,"Chemical and Biochemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18044,18044,2022,1
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,12331,13456,2022,1
Indian Institute of Technology Dharwad,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),21528,21528,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3756,4532,2022,1
Indian Institute of Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5914,7611,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7476,9279,2022,1
Indian Institute of Technology Dharwad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12089,13118,2022,1
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9848,11207,2022,1
Indian Institute of Technology Dharwad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17402,17402,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,13582,14703,2022,1
Indian Institute of Technology Dharwad,"Interdisciplinary Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),22795,23276,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4666,6313,2022,1
Indian Institute of Technology Dharwad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9728,10810,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7428,11304,2022,1
Indian Institute of Technology Dharwad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16969,19300,2022,1
